subject	locus	est_counts	tpm
ERR188381	HLA-A	46733.95315	2119.2301350000002
ERR188381	HLA-B	45393.50755	2198.511932
ERR188381	HLA-C	26958.9305	1322.65771
ERR188381	HLA-DMA	2448.998100116256	146.35803000935613
ERR188381	HLA-DMB	1466.0048802565032	71.9183750102258
ERR188381	HLA-DOA	1755.004000233893	40.940364074320996
ERR188381	HLA-DOB	379.60659	20.859129
ERR188381	HLA-DPA1	14440.02757	630.959829
ERR188381	HLA-DPB1	5231.55617	309.790937
ERR188381	HLA-DQA1	10495.9392	648.29419
ERR188381	HLA-DQB1	6680.505	399.52367999999996
ERR188381	HLA-DRA	34131.05	1949.04788
ERR188381	HLA-DRB1	19432.74	1141.8831
ERR188381	HLA-DRB5	2197.12	122.706
ERR188381	HLA-E	15348.4176	417.11458999999996
ERR188381	HLA-F	3640.87845	279.700565
ERR188381	HLA-G	55.0553	3.086346
ERR188382	HLA-A	37824.09493	1441.717102
ERR188382	HLA-B	51768.6241	2169.30018
ERR188382	HLA-C	26647.29851	1097.970024
ERR188382	HLA-DMA	2448.00399	147.106069
ERR188382	HLA-DMB	1748.9976800000002	74.5675207
ERR188382	HLA-DOA	1269.9977900000001	26.329933999999998
ERR188382	HLA-DOB	243.1386	12.688699999999999
ERR188382	HLA-DPA1	13545.01048	575.5027630000001
ERR188382	HLA-DPB1	4408.7013524156	190.28359117559
ERR188382	HLA-DQA1	6626.25749	437.89989299999996
ERR188382	HLA-DQB1	2939.4293000000002	180.420548
ERR188382	HLA-DRA	27811.0249	1559.0019200000002
ERR188382	HLA-DRB1	15758.79	879.113
ERR188382	HLA-DRB5	3496.41	180.082
ERR188382	HLA-E	13326.036199999999	302.92145
ERR188382	HLA-F	3208.4808500000004	188.975236
ERR188382	HLA-G	12.00196	0.564856
ERR188383	HLA-A	63327.5845	2205.972777
ERR188383	HLA-B	63575.1172	2331.5135299999997
ERR188383	HLA-C	29020.905300000002	1111.8836800000001
ERR188383	HLA-DMA	3227.93376	146.883968
ERR188383	HLA-DMB	2019.10963	74.62778800000001
ERR188383	HLA-DOA	2066.0045	33.597538
ERR188383	HLA-DOB	500.35013	19.618553000000002
ERR188383	HLA-DPA1	18638.99542	570.392735
ERR188383	HLA-DPB1	6015.106614	236.035544
ERR188383	HLA-DQA1	10729.340290967111	555.8059190520391
ERR188383	HLA-DQB1	9912.1372	497.273814
ERR188383	HLA-DRA	43090.989160000005	1740.627428
ERR188383	HLA-DRB1	17919.08	828.921
ERR188383	HLA-DRB5	5294.32	219.515
ERR188383	HLA-E	21846.4791	434.10732
ERR188383	HLA-F	3783.0961	210.098172
ERR188383	HLA-G	128.2371	6.039368
ERR188384	HLA-A	51750.34706	1845.68064
ERR188384	HLA-B	68804.82695	2603.510081
ERR188384	HLA-C	29647.1577	1323.45271
ERR188384	HLA-DMA	4284.74192	166.98210899999998
ERR188384	HLA-DMB	3662.6827	109.71177999999999
ERR188384	HLA-DOA	2683.99952	38.615480000000005
ERR188384	HLA-DOB	203.4491	6.65929
ERR188384	HLA-DPA1	24033.77030001393	684.584750001464
ERR188384	HLA-DPB1	8227.345080000001	369.735593
ERR188384	HLA-DQA1	16137.454	568.32588
ERR188384	HLA-DQB1	10271.7234	434.914765
ERR188384	HLA-DRA	45420.9818	1600.1309999999999
ERR188384	HLA-DRB1	29966.657	1144.8398
ERR188384	HLA-DRB5	6986.61	251.157
ERR188384	HLA-E	19188.2914	354.73095
ERR188384	HLA-F	5146.45326	308.497453
ERR188384	HLA-G	100.9863	4.11981
ERR188385	HLA-A	61638.651600000005	2594.958333
ERR188385	HLA-B	74468.05566000001	3148.5277499999997
ERR188385	HLA-C	43842.331869999995	2484.312058
ERR188385	HLA-DMA	4599.81516	176.203779
ERR188385	HLA-DMB	2732.2551	84.15843
ERR188385	HLA-DOA	2710.9989800000003	35.774611
ERR188385	HLA-DOB	616.0323999999999	20.5551
ERR188385	HLA-DPA1	16980.98836	437.492831
ERR188385	HLA-DPB1	10517.70013	492.279783
ERR188385	HLA-DQA1	21669.8645	772.6183540000001
ERR188385	HLA-DQB1	15653.849	622.168741
ERR188385	HLA-DRA	56106.954	1966.12719
ERR188385	HLA-DRB1	26724.76	1076.633
ERR188385	HLA-DRB5	2876.17	104.623
ERR188385	HLA-E	23374.265900000002	441.05858
ERR188385	HLA-F	5129.30772	406.661738
ERR188385	HLA-G	289.2847	13.750824999999999
ERR188386	HLA-A	37316.48686	1472.388505
ERR188386	HLA-B	47764.505900000004	2046.42584
ERR188386	HLA-C	27221.7512	1150.77531
ERR188386	HLA-DMA	2378.00145	131.585952
ERR188386	HLA-DMB	1555.0015	71.43184000000001
ERR188386	HLA-DOA	1179.00466	22.387158
ERR188386	HLA-DOB	271.6372	13.40591
ERR188386	HLA-DPA1	9569.002349999999	359.20855800000004
ERR188386	HLA-DPB1	4594.55033	232.285239
ERR188386	HLA-DQA1	5444.8275	294.424591
ERR188386	HLA-DQB1	3627.9436	249.91791
ERR188386	HLA-DRA	25865	1340.72
ERR188386	HLA-DRB1	14262.58	768.183
ERR188386	HLA-DRB5	3027.04	151.514
ERR188386	HLA-E	12215.0442	287.87859000000003
ERR188386	HLA-F	3282.59216	223.80089900000002
ERR188386	HLA-G	64.1197	3.11765
ERR188387	HLA-A	29562.666559999998	2149.262673
ERR188387	HLA-B	37131.9283	2782.85118
ERR188387	HLA-C	17847.56296	1655.799878
ERR188387	HLA-DMA	1714.0024	118.67252
ERR188387	HLA-DMB	1037.99963	58.277972000000005
ERR188387	HLA-DOA	1150.99994	27.633278999999998
ERR188387	HLA-DOB	209.49189	12.692565
ERR188387	HLA-DPA1	12734.0029	663.67585
ERR188387	HLA-DPB1	4540.997	331.8192
ERR188387	HLA-DQA1	6591.16155	486.093363
ERR188387	HLA-DQB1	3081.7841000000003	261.18032
ERR188387	HLA-DRA	31381.013	2044.29108
ERR188387	HLA-DRB1	11013.59	811.6469999999999
ERR188387	HLA-DRB5	2270.37	147.232
ERR188387	HLA-E	13815.1201	465.25295
ERR188387	HLA-F	2318.15212	378.74828099999996
ERR188387	HLA-G	56.5642	4.66711
ERR188388	HLA-A	79078.2673	2185.69006
ERR188388	HLA-B	78913.6299	2334.1439499999997
ERR188388	HLA-C	33257.8624	995.9283800000001
ERR188388	HLA-DMA	5038.00318	210.272741
ERR188388	HLA-DMB	3528.99772	110.49109299999999
ERR188388	HLA-DOA	2178.00094	31.220240999999998
ERR188388	HLA-DOB	969.9404	35.8622
ERR188388	HLA-DPA1	18097.9944	502.31696
ERR188388	HLA-DPB1	9523.63587	355.464267
ERR188388	HLA-DQA1	7861.2853000000005	387.62923
ERR188388	HLA-DQB1	6229.3242	286.057712
ERR188388	HLA-DRA	59681.0303	2318.2767320000003
ERR188388	HLA-DRB1	19740.21	831.159
ERR188388	HLA-DRB5	7805.8	283.561
ERR188388	HLA-E	19338.8931	321.8014
ERR188388	HLA-F	6237.3493	290.926927
ERR188388	HLA-G	70.9176	2.570613
ERR188389	HLA-A	40398.040230000006	1557.91243
ERR188389	HLA-B	68176.5882	2739.81551
ERR188389	HLA-C	26055.0478	1126.0103
ERR188389	HLA-DMA	4423.94266	221.340763
ERR188389	HLA-DMB	2784.1427	105.7124
ERR188389	HLA-DOA	3559.9968299999996	56.571608
ERR188389	HLA-DOB	1266.3377	49.832597
ERR188389	HLA-DPA1	19151.9544	565.8081599999999
ERR188389	HLA-DPB1	9737.99789	413.164951
ERR188389	HLA-DQA1	10279.3981	604.18944
ERR188389	HLA-DQB1	7756.0919	547.77487
ERR188389	HLA-DRA	71454.988	3007.48843
ERR188389	HLA-DRB1	19724.120000000003	1057.446
ERR188389	HLA-DRB5	7950.8	354.747
ERR188389	HLA-E	17869.3876	369.13969000000003
ERR188389	HLA-F	4701.0764	316.243405
ERR188389	HLA-G	96.0599	4.3476669999999995
ERR188391	HLA-A	52737.8683	1977.119228
ERR188391	HLA-B	63872.3296	2573.98876
ERR188391	HLA-C	36177.31	1465.72343
ERR188391	HLA-DMA	3160.0043299999998	162.265873
ERR188391	HLA-DMB	2677.99468	98.944284
ERR188391	HLA-DOA	1884.73868	37.05821
ERR188391	HLA-DOB	499.3009	22.09721
ERR188391	HLA-DPA1	16958.79869	625.674247
ERR188391	HLA-DPB1	7185.82135	368.140459
ERR188391	HLA-DQA1	6160.60958	408.44984
ERR188391	HLA-DQB1	9090.4956	659.382613
ERR188391	HLA-DRA	35889.9899	1718.54561
ERR188391	HLA-DRB1	13056.95	732.213
ERR188391	HLA-DRB5	9062.41	422.729
ERR188391	HLA-E	17915.376	406.50242000000003
ERR188391	HLA-F	6246.27804	437.403975
ERR188391	HLA-G	351.76800000000003	17.5862944
ERR188393	HLA-A	107993.22306	2677.5234889999997
ERR188393	HLA-B	118579.3666	3180.26209
ERR188393	HLA-C	53614.006799999996	1615.98461
ERR188393	HLA-DMA	10249.99367	294.154535
ERR188393	HLA-DMB	5259.9972	116.25171
ERR188393	HLA-DOA	5151.997490000001	53.084389
ERR188393	HLA-DOB	2740.61016	71.225301
ERR188393	HLA-DPA1	40559.00797	805.7940090000001
ERR188393	HLA-DPB1	25759.12588	670.698443
ERR188393	HLA-DQA1	18377.2183	688.8587600000001
ERR188393	HLA-DQB1	20748.21877	859.592642
ERR188393	HLA-DRA	135490.1413	3676.368446
ERR188393	HLA-DRB1	47764.100000000006	1511.264
ERR188393	HLA-DRB5	25556	674.27
ERR188393	HLA-E	38058.351500000004	492.35285
ERR188393	HLA-F	9750.17862	478.87889
ERR188393	HLA-G	424.7025	13.441319
ERR188394	HLA-A	66355.92778294	1909.8718545919999
ERR188394	HLA-B	90538.10250000001	2766.78739
ERR188394	HLA-C	40394.459	1322.2808619999998
ERR188394	HLA-DMA	4502.87603152	160.3370900448
ERR188394	HLA-DMB	2446.2291999999998	70.114835
ERR188394	HLA-DOA	2238.99687	30.215297
ERR188394	HLA-DOB	508.345	16.05611
ERR188394	HLA-DPA1	18413.123	450.3429
ERR188394	HLA-DPB1	8802.77954	331.482996
ERR188394	HLA-DQA1	15129.59399	596.570867
ERR188394	HLA-DQB1	17234.035809999998	696.447702
ERR188394	HLA-DRA	45049.972	1489.9601
ERR188394	HLA-DRB1	19955.67	719.9060000000001
ERR188394	HLA-DRB5	13623.7	448.342
ERR188394	HLA-E	30058.5864	470.57135999999997
ERR188394	HLA-F	6346.91317	325.045964
ERR188394	HLA-G	133.0734	4.70988
ERR188395	HLA-A	116324.4744	2012.836266
ERR188395	HLA-B	116828.3674	2161.243534
ERR188395	HLA-C	63359.7377	1162.187075
ERR188395	HLA-DMA	7276.64461	174.492544
ERR188395	HLA-DMB	4410.6752	82.534718
ERR188395	HLA-DOA	6443.996880000001	57.97952
ERR188395	HLA-DOB	1405.44606	31.336600999999998
ERR188395	HLA-DPA1	39200.8723	706.720804
ERR188395	HLA-DPB1	15456.44984	338.2094002
ERR188395	HLA-DQA1	39075.095	912.38671
ERR188395	HLA-DQB1	22834.536600000003	570.034783
ERR188395	HLA-DRA	92304.9748	2120.3080489999998
ERR188395	HLA-DRB1	52814.56	1234.8439999999998
ERR188395	HLA-DRB5	10990.4	240.635
ERR188395	HLA-E	43263.380000000005	453.25554
ERR188395	HLA-F	8615.8234	252.10399600000002
ERR188395	HLA-G	131.0079	3.031587
ERR188396	HLA-A	65484.61624	2011.341476
ERR188396	HLA-B	79740.92409999999	2582.9421899999998
ERR188396	HLA-C	36119.6156	1187.56868
ERR188396	HLA-DMA	6134.97089	275.94777600000003
ERR188396	HLA-DMB	3441.5105	117.62172
ERR188396	HLA-DOA	4300.0044100000005	64.467178
ERR188396	HLA-DOB	1113.173	46.117625999999994
ERR188396	HLA-DPA1	27387.0384	860.76572
ERR188396	HLA-DPB1	18369.76322	679.642293
ERR188396	HLA-DQA1	31255.531	1272.92663
ERR188396	HLA-DQB1	15404.24217	782.909803
ERR188396	HLA-DRA	85599.054	3724.72575
ERR188396	HLA-DRB1	46972.91	1989.7050000000002
ERR188396	HLA-DRB5	3913.25	158.034
ERR188396	HLA-E	21410.505	390.61857999999995
ERR188396	HLA-F	4188.69503	208.750925
ERR188396	HLA-G	25.06647	0.962687
ERR188397	HLA-A	92316.29723	2326.266849
ERR188397	HLA-B	112067.00659	3009.900278
ERR188397	HLA-C	48633.61622	1478.3415810000001
ERR188397	HLA-DMA	5811.764450000001	170.860883
ERR188397	HLA-DMB	3814.7846999999997	86.072405
ERR188397	HLA-DOA	4043.00099	42.626110999999995
ERR188397	HLA-DOB	927.42301	22.957483
ERR188397	HLA-DPA1	35892.55238	777.005364
ERR188397	HLA-DPB1	15880.42842	438.28714099999996
ERR188397	HLA-DQA1	26375.54999	831.278413
ERR188397	HLA-DQB1	16972.14591	514.734769
ERR188397	HLA-DRA	89219.006	2450.3282999999997
ERR188397	HLA-DRB1	37201.509999999995	1028.4000999999998
ERR188397	HLA-DRB5	17410.5	449.936
ERR188397	HLA-E	37451.5933	483.55127
ERR188397	HLA-F	6503.28588	273.664567
ERR188397	HLA-G	126.27277000000001	3.7693779999999997
ERR188398	HLA-A	36376.889919999994	1401.7276760000002
ERR188398	HLA-B	50240.659100000004	2061.49888
ERR188398	HLA-C	27261.22724	1183.1472310000001
ERR188398	HLA-DMA	3736.8199400000003	170.677364
ERR188398	HLA-DMB	2603.80618	95.176755
ERR188398	HLA-DOA	2237.0009999999997	40.340139
ERR188398	HLA-DOB	359.10380000000004	14.81434
ERR188398	HLA-DPA1	19527.051659999997	657.096685
ERR188398	HLA-DPB1	7307.00402	330.309809
ERR188398	HLA-DQA1	12931.25295	599.0636900000001
ERR188398	HLA-DQB1	5261.6574	289.896476
ERR188398	HLA-DRA	46903.027	2041.2069
ERR188398	HLA-DRB1	23598.13	1073.9895999999999
ERR188398	HLA-DRB5	4396.73	188.229
ERR188398	HLA-E	14755.9818	314.06983
ERR188398	HLA-F	4109.2684800422785	242.13848600564063
ERR188398	HLA-G	147.0068	7.23523
ERR188399	HLA-A	55383.72929	2201.749088
ERR188399	HLA-B	66608.5726	2861.3662600000002
ERR188399	HLA-C	39358.413100000005	1807.1728300000002
ERR188399	HLA-DMA	3414.9766	173.447
ERR188399	HLA-DMB	2476.4946999999997	81.67188
ERR188399	HLA-DOA	2872.0035399999997	49.783969
ERR188399	HLA-DOB	472.7536	20.36081
ERR188399	HLA-DPA1	24339.330400000003	832.5098
ERR188399	HLA-DPB1	7432.0913	387.278026
ERR188399	HLA-DQA1	14913.27822	767.8797609999999
ERR188399	HLA-DQB1	5041.4418	408.48954399999997
ERR188399	HLA-DRA	55860.965000000004	2496.0151600000004
ERR188399	HLA-DRB1	34889.909999999996	1760.188
ERR188399	HLA-DRB5	4720.48	218.54
ERR188399	HLA-E	15894.587	359.47013000000004
ERR188399	HLA-F	4787.16196	332.99658
ERR188399	HLA-G	129.390092141	6.3267924655000005
ERR188400	HLA-A	66400.0492	1515.679374
ERR188400	HLA-B	73648.00971	1794.2364679999998
ERR188400	HLA-C	44138.012299999995	1078.57677
ERR188400	HLA-DMA	4651.9987	157.44457
ERR188400	HLA-DMB	1889.9968	48.864643
ERR188400	HLA-DOA	2783.00207	33.822701
ERR188400	HLA-DOB	688.6962	21.181814999999997
ERR188400	HLA-DPA1	19842.97454	453.497492
ERR188400	HLA-DPB1	8727.9988	238.0439498
ERR188400	HLA-DQA1	13645.33202	445.3776439
ERR188400	HLA-DQB1	11456.825400000002	533.765407
ERR188400	HLA-DRA	63548.033	2015.7838000000002
ERR188400	HLA-DRB1	27773.6	889.506
ERR188400	HLA-DRB5	5211.19	154.627
ERR188400	HLA-E	22603.0471	302.93932
ERR188400	HLA-F	5214.6908	177.366928
ERR188400	HLA-G	47.7682	1.314851
ERR188401	HLA-A	67596.88832	1959.794195
ERR188401	HLA-B	72806.623	2232.8810160000003
ERR188401	HLA-C	48338.5334	1627.0855940000001
ERR188401	HLA-DMA	3327.8812900000003	116.333329
ERR188401	HLA-DMB	3215.0805	93.52266999999999
ERR188401	HLA-DOA	2467.00147	36.200852
ERR188401	HLA-DOB	507.07460999999995	16.470225
ERR188401	HLA-DPA1	24510.965930000002	646.662115
ERR188401	HLA-DPB1	6754.82407	242.09179600000002
ERR188401	HLA-DQA1	14200.71917	517.069721
ERR188401	HLA-DQB1	10176.902	374.20192
ERR188401	HLA-DRA	51224	1743.29
ERR188401	HLA-DRB1	16622.489999999998	636.116
ERR188401	HLA-DRB5	6768.42	228.891
ERR188401	HLA-E	17907.5574	301.25822999999997
ERR188401	HLA-F	7636.2612	388.844267
ERR188401	HLA-G	271.348	9.94319
ERR188402	HLA-A	46282.57105	1792.434297
ERR188402	HLA-B	51408.4729	2144.3109600000003
ERR188402	HLA-C	32459.8008	1339.00887
ERR188402	HLA-DMA	1347.9767	81.423586
ERR188402	HLA-DMB	1022.7043	49.82342
ERR188402	HLA-DOA	936.99958	20.392244
ERR188402	HLA-DOB	197.9972	10.778554
ERR188402	HLA-DPA1	9368.00174	402.75089299999996
ERR188402	HLA-DPB1	3377.21319	191.850756
ERR188402	HLA-DQA1	5685.38768	336.902887
ERR188402	HLA-DQB1	4296.47815	319.218595
ERR188402	HLA-DRA	18124.975300000002	1056.0729000000001
ERR188402	HLA-DRB1	12607.52	701.4709
ERR188402	HLA-DRB5	2967.12	156.576
ERR188402	HLA-E	15269.6161	367.94813
ERR188402	HLA-F	4058.4380300000003	277.068674
ERR188402	HLA-G	103.5008	5.3118099999999995
ERR188403	HLA-A	63418.69413	3085.769578
ERR188403	HLA-B	85977.29232000001	4059.247562
ERR188403	HLA-C	35834.14499	2256.745939
ERR188403	HLA-DMA	3591.00421	145.95476
ERR188403	HLA-DMB	2461.9979	73.03584
ERR188403	HLA-DOA	2963.00123	48.194678999999994
ERR188403	HLA-DOB	676.9306	23.885339000000002
ERR188403	HLA-DPA1	20703.3465	654.1546900000001
ERR188403	HLA-DPB1	8382.48366	409.90218799999997
ERR188403	HLA-DQA1	14482.30993	628.621167
ERR188403	HLA-DQB1	8049.3147	456.876825
ERR188403	HLA-DRA	54253.027	2094.42241
ERR188403	HLA-DRB1	28286.629999999997	1230.11
ERR188403	HLA-DRB5	5842.89	229.7
ERR188403	HLA-E	29849.5984	631.6125099999999
ERR188403	HLA-F	6062.29738	536.885842
ERR188403	HLA-G	45.0946	1.82244
ERR188404	HLA-A	78444.67791	3160.174095
ERR188404	HLA-B	72353.06779999999	3007.00592
ERR188404	HLA-C	32582.326	1505.07665
ERR188404	HLA-DMA	4026.99912	153.888844
ERR188404	HLA-DMB	2470.9991	69.420366
ERR188404	HLA-DOA	2922.99809	41.706745
ERR188404	HLA-DOB	689.4797900000001	22.517308
ERR188404	HLA-DPA1	25872.9548	755.30834
ERR188404	HLA-DPB1	10850.24221	453.02553
ERR188404	HLA-DQA1	14453.09221	636.708295
ERR188404	HLA-DQB1	12512.7199	481.76971999999995
ERR188404	HLA-DRA	68081.035	2461.93226
ERR188404	HLA-DRB1	22198.72	862.2289999999999
ERR188404	HLA-DRB5	14396.9	507.965
ERR188404	HLA-E	25581.861849999998	469.435197
ERR188404	HLA-F	5394.80735	418.93758280000003
ERR188404	HLA-G	68.1935	3.25066
ERR188405	HLA-A	64968.33881	1694.7339
ERR188405	HLA-B	67927.4473	1905.21052
ERR188405	HLA-C	30482.621789999997	865.236196
ERR188405	HLA-DMA	1857.99847	75.90751300000001
ERR188405	HLA-DMB	1171.0003000000002	36.095771
ERR188405	HLA-DOA	1687.0022	26.916069
ERR188405	HLA-DOB	283.52660000000003	10.61551
ERR188405	HLA-DPA1	11612.9949	339.4957
ERR188405	HLA-DPB1	5427.51381	184.775596
ERR188405	HLA-DQA1	10703.8703	415.27143
ERR188405	HLA-DQB1	10763.91137	523.39966
ERR188405	HLA-DRA	33416.00211	1327.626855
ERR188405	HLA-DRB1	19376.74	749.506
ERR188405	HLA-DRB5	3394.92	121.849
ERR188405	HLA-E	21088.9513	345.49306
ERR188405	HLA-F	6295.43933	271.848108
ERR188405	HLA-G	121.06049999999999	4.408745
ERR188406	HLA-A	134406.62188	4148.4778611
ERR188406	HLA-B	133354.72	3977.9085
ERR188406	HLA-C	55536.7255	2079.42356
ERR188406	HLA-DMA	8681.995990000001	203.36735299999998
ERR188406	HLA-DMB	3752.0033	71.14735
ERR188406	HLA-DOA	4192.0023	35.2583
ERR188406	HLA-DOB	822.026	16.959490000000002
ERR188406	HLA-DPA1	37688.134470000005	619.649101
ERR188406	HLA-DPB1	16060.74227	401.82686700000005
ERR188406	HLA-DQA1	31207.61084	756.18421
ERR188406	HLA-DQB1	14168.451280000001	464.281759
ERR188406	HLA-DRA	124103.032	2696.340331
ERR188406	HLA-DRB1	63200.45	1630.209
ERR188406	HLA-DRB5	11055.7	253.286
ERR188406	HLA-E	46223.9685	591.5572099999999
ERR188406	HLA-F	7696.38395	475.727014
ERR188406	HLA-G	169.10808	5.633133
ERR188407	HLA-A	33783.5937	2471.3351900000002
ERR188407	HLA-B	40119.2312	3114.71026
ERR188407	HLA-C	27445.34592	2241.1674319999997
ERR188407	HLA-DMA	1310.00201	130.496884
ERR188407	HLA-DMB	1068	83.86939
ERR188407	HLA-DOA	1150.00217	39.399394
ERR188407	HLA-DOB	125.74956	11.102146000000001
ERR188407	HLA-DPA1	10742.2952	801.8634599999999
ERR188407	HLA-DPB1	4747.74511	451.80856
ERR188407	HLA-DQA1	6404.49087	687.416215
ERR188407	HLA-DQB1	5919.77534	559.065709
ERR188407	HLA-DRA	23717.0219	2211.1473069999997
ERR188407	HLA-DRB1	7854.120000000001	802.005
ERR188407	HLA-DRB5	3224.09	291.708
ERR188407	HLA-E	13928.3132	601.5501399999999
ERR188407	HLA-F	3291.8726	385.91587699999997
ERR188407	HLA-G	84.3275	8.58276
ERR188408	HLA-A	111757.4218478	2762.3623214900003
ERR188408	HLA-B	117812.6753	3177.5851890000004
ERR188408	HLA-C	71554.4247	2391.53338
ERR188408	HLA-DMA	3767.9959999999996	116.02367000000001
ERR188408	HLA-DMB	2643.0035000000003	64.679842
ERR188408	HLA-DOA	1459.9959900000001	15.465709
ERR188408	HLA-DOB	670.573	18.270970000000002
ERR188408	HLA-DPA1	12827.97683	256.957794
ERR188408	HLA-DPB1	7777.1921	231.074823
ERR188408	HLA-DQA1	16722.95646	522.1529032
ERR188408	HLA-DQB1	13082.57523	443.564873
ERR188408	HLA-DRA	35976.027	1019.7343999999999
ERR188408	HLA-DRB1	21578.02	627.5619
ERR188408	HLA-DRB5	8313.59	227.35
ERR188408	HLA-E	29151.215	385.13759000000005
ERR188408	HLA-F	9663.3394	387.2272
ERR188408	HLA-G	220.6685	6.764691999999999
ERR188410	HLA-A	41870.6752	1419.9173110000002
ERR188410	HLA-B	70788.4574	2611.11013
ERR188410	HLA-C	37749.999899999995	1428.771983
ERR188410	HLA-DMA	6706.87452	285.006617
ERR188410	HLA-DMB	5307.9176	161.636597
ERR188410	HLA-DOA	4700.9976	72.017823
ERR188410	HLA-DOB	1498.472	56.44934
ERR188410	HLA-DPA1	34050.4418	974.54349
ERR188410	HLA-DPB1	15889.604200000002	654.089339
ERR188410	HLA-DQA1	13011.1921	681.83745
ERR188410	HLA-DQB1	11852.098600000001	683.8499919999999
ERR188410	HLA-DRA	87315	3431.43
ERR188410	HLA-DRB1	24463.2	1205.392
ERR188410	HLA-DRB5	11733.1	470.859
ERR188410	HLA-E	19438.8052	374.61817
ERR188410	HLA-F	6500.1938	389.18526
ERR188410	HLA-G	74.3715	3.086244
ERR188411	HLA-A	48536.2279	1948.405195
ERR188411	HLA-B	41614.47427	1818.461763
ERR188411	HLA-C	24090.0266	1114.121879
ERR188411	HLA-DMA	1707.9994100000001	86.119336
ERR188411	HLA-DMB	1359.9999	46.819708
ERR188411	HLA-DOA	1096.9964	21.939171
ERR188411	HLA-DOB	279.0002	11.497182
ERR188411	HLA-DPA1	15720.975999999999	508.26772
ERR188411	HLA-DPB1	4112.99637	191.27661
ERR188411	HLA-DQA1	8784.62492	445.642641
ERR188411	HLA-DQB1	5893.3183	321.688712
ERR188411	HLA-DRA	35835.9978	1562.2313
ERR188411	HLA-DRB1	10642.07	544.9312
ERR188411	HLA-DRB5	5104.08	235.53
ERR188411	HLA-E	16781.4842	368.96359
ERR188411	HLA-F	5071.6938900000005	358.482012
ERR188411	HLA-G	70.60410236207	3.389600103393
ERR188412	HLA-A	50632.0569	2005.521367
ERR188412	HLA-B	65345.413	2727.3837
ERR188412	HLA-C	41338.3085	1826.82716
ERR188412	HLA-DMA	3064.0002999999997	159.129101
ERR188412	HLA-DMB	1930.0023	74.42651
ERR188412	HLA-DOA	2236.9962299999997	38.244297
ERR188412	HLA-DOB	362.1593	16.15144
ERR188412	HLA-DPA1	17863.95988	675.12809
ERR188412	HLA-DPB1	8055.34594	352.269557
ERR188412	HLA-DQA1	14249.813189999999	807.042753
ERR188412	HLA-DQB1	9252.98818	430.022276
ERR188412	HLA-DRA	47833	2252.64
ERR188412	HLA-DRB1	15278.47	823.518
ERR188412	HLA-DRB5	3118.7	148.812
ERR188412	HLA-E	24932.446399999997	554.2178600000001
ERR188412	HLA-F	4648.2981932	291.26342174
ERR188412	HLA-G	134.39613	6.9245730000000005
ERR188413	HLA-A	54553.20664	1886.184742
ERR188413	HLA-B	54497.55926	2016.277386
ERR188413	HLA-C	25455.99169	963.934091
ERR188413	HLA-DMA	1012.00019	48.179863000000005
ERR188413	HLA-DMB	829.00011	31.965837999999998
ERR188413	HLA-DOA	213.00041000000002	4.167448
ERR188413	HLA-DOB	197.56630159322	8.313250084005201
ERR188413	HLA-DPA1	4211.9972	137.543922
ERR188413	HLA-DPB1	1505.00152	70.372708
ERR188413	HLA-DQA1	2107.95756	125.018095
ERR188413	HLA-DQB1	1599.78017	96.829203
ERR188413	HLA-DRA	12906.00971	573.3563469999999
ERR188413	HLA-DRB1	3269.32	170.38619999999997
ERR188413	HLA-DRB5	1803.66	77.4453
ERR188413	HLA-E	17624.2459	345.06014
ERR188413	HLA-F	5006.48456	276.219482
ERR188413	HLA-G	60.195720610799995	2.71808509991
ERR188414	HLA-A	59122.202099999995	2516.3969620000003
ERR188414	HLA-B	59423.61901	2486.89087
ERR188414	HLA-C	30528.48863	2034.849806
ERR188414	HLA-DMA	5436.00031	200.841611
ERR188414	HLA-DMB	3144.9990000000003	96.82762
ERR188414	HLA-DOA	3334.00069	43.622305999999995
ERR188414	HLA-DOB	745.82548	23.257412000000002
ERR188414	HLA-DPA1	26321.0601	672.77799
ERR188414	HLA-DPB1	11504.9646	457.27182100000005
ERR188414	HLA-DQA1	17704.13142	718.898694
ERR188414	HLA-DQB1	14784.18261	615.090723
ERR188414	HLA-DRA	71844.0165	2423.02692
ERR188414	HLA-DRB1	32700.960000000003	1296.45
ERR188414	HLA-DRB5	10222.1	349.606
ERR188414	HLA-E	17653.85978	333.465293
ERR188414	HLA-F	3104.24134	262.72148
ERR188414	HLA-G	158.757	7.45054
ERR188415	HLA-A	72337.31830999999	2745.588521
ERR188415	HLA-B	103319.2884	4173.769481
ERR188415	HLA-C	52855.62689	2501.88531
ERR188415	HLA-DMA	7310.008040000001	290.831345
ERR188415	HLA-DMB	5506.0043000000005	163.14358000000001
ERR188415	HLA-DOA	4479.00143	65.412049
ERR188415	HLA-DOB	2836.2992	105.03059
ERR188415	HLA-DPA1	45066.3098	1375.65386
ERR188415	HLA-DPB1	20824.73692	791.036872
ERR188415	HLA-DQA1	15134.1618	685.86169
ERR188415	HLA-DQB1	9977.31125	509.50739799999997
ERR188415	HLA-DRA	147910.628	5713.3209
ERR188415	HLA-DRB1	46919.28999999999	1995.029
ERR188415	HLA-DRB5	14013	533.156
ERR188415	HLA-E	24286.8109	458.42429
ERR188415	HLA-F	4390.555070012842	307.91142300176017
